lemma,image,sense_chosen,COCO/TUHOI
line,COCO_train2014_000000338169.jpg,1,COCO
line,COCO_train2014_000000565098.jpg,1,COCO
line,COCO_train2014_000000417273.jpg,1,COCO
line,COCO_val2014_000000055139.jpg,1,COCO
line,COCO_val2014_000000269099.jpg,1,COCO
line,COCO_val2014_000000500718.jpg,1,COCO
line,COCO_train2014_000000237550.jpg,1,COCO
line,COCO_val2014_000000191360.jpg,1,COCO
line,COCO_train2014_000000450716.jpg,1,COCO
line,COCO_train2014_000000040723.jpg,1,COCO
line,COCO_train2014_000000566979.jpg,1,COCO
line,COCO_val2014_000000216576.jpg,2,COCO
line,COCO_train2014_000000341241.jpg,1,COCO
line,COCO_train2014_000000135122.jpg,1,COCO
line,COCO_val2014_000000401862.jpg,1,COCO
line,COCO_train2014_000000347715.jpg,1,COCO
line,COCO_val2014_000000460373.jpg,1,COCO
line,COCO_val2014_000000056821.jpg,1,COCO
line,COCO_val2014_000000062726.jpg,1,COCO
line,COCO_train2014_000000482940.jpg,1,COCO
line,COCO_train2014_000000049338.jpg,2,COCO
line,COCO_train2014_000000191327.jpg,2,COCO
line,COCO_val2014_000000099567.jpg,2,COCO
line,COCO_val2014_000000459912.jpg,2,COCO
line,COCO_val2014_000000444899.jpg,2,COCO
line,COCO_train2014_000000249288.jpg,2,COCO
line,COCO_train2014_000000368896.jpg,1,COCO
line,COCO_val2014_000000335631.jpg,1,COCO
line,COCO_val2014_000000110330.jpg,2,COCO
line,COCO_val2014_000000436174.jpg,2,COCO
line,COCO_train2014_000000263995.jpg,2,COCO
line,COCO_val2014_000000190676.jpg,2,COCO
line,COCO_train2014_000000371603.jpg,1,COCO
line,COCO_train2014_000000359778.jpg,2,COCO
line,COCO_val2014_000000132143.jpg,1,COCO
line,COCO_train2014_000000299343.jpg,1,COCO
line,COCO_train2014_000000160428.jpg,1,COCO
line,COCO_train2014_000000312254.jpg,1,COCO
line,COCO_train2014_000000074217.jpg,1,COCO
line,COCO_train2014_000000566043.jpg,2,COCO
line,COCO_train2014_000000329188.jpg,1,COCO
line,COCO_val2014_000000507966.jpg,1,COCO
line,COCO_val2014_000000350000.jpg,1,COCO
line,COCO_val2014_000000469599.jpg,1,COCO
line,COCO_train2014_000000057641.jpg,1,COCO
line,COCO_train2014_000000562679.jpg,1,COCO
line,COCO_train2014_000000165071.jpg,1,COCO
line,COCO_train2014_000000371796.jpg,1,COCO
line,COCO_train2014_000000334645.jpg,2,COCO
line,COCO_val2014_000000210342.jpg,1,COCO
line,COCO_val2014_000000049862.jpg,2,COCO
line,COCO_train2014_000000047757.jpg,1,COCO
line,COCO_train2014_000000102205.jpg,1,COCO
line,COCO_train2014_000000385716.jpg,1,COCO
line,COCO_train2014_000000167126.jpg,1,COCO
line,COCO_train2014_000000517198.jpg,2,COCO
hold,COCO_val2014_000000276055.jpg,1,COCO
hold,COCO_val2014_000000337439.jpg,1,COCO
hold,COCO_val2014_000000459752.jpg,1,COCO
hold,COCO_val2014_000000423613.jpg,9,COCO
hold,COCO_val2014_000000284743.jpg,1,COCO
hold,COCO_val2014_000000305576.jpg,1,COCO
hold,COCO_val2014_000000206356.jpg,1,COCO
hold,COCO_val2014_000000306247.jpg,1,COCO
hold,COCO_val2014_000000478664.jpg,1,COCO
hold,COCO_val2014_000000574769.jpg,1,COCO
hold,COCO_val2014_000000161032.jpg,1,COCO
hold,COCO_val2014_000000034617.jpg,1,COCO
hold,COCO_val2014_000000197369.jpg,1,COCO
hold,COCO_val2014_000000122388.jpg,1,COCO
hold,COCO_val2014_000000460675.jpg,1,COCO
hold,COCO_val2014_000000015559.jpg,1,COCO
hold,COCO_val2014_000000313922.jpg,1,COCO
hold,COCO_val2014_000000048739.jpg,1,COCO
hold,COCO_val2014_000000164780.jpg,1,COCO
hold,COCO_val2014_000000008787.jpg,1,COCO
hold,COCO_val2014_000000055395.jpg,1,COCO
hold,COCO_val2014_000000158957.jpg,1,COCO
hold,COCO_val2014_000000251798.jpg,1,COCO
hold,COCO_val2014_000000115521.jpg,1,COCO
hold,COCO_val2014_000000019036.jpg,1,COCO
hold,COCO_val2014_000000389480.jpg,1,COCO
hold,COCO_val2014_000000051157.jpg,1,COCO
hold,COCO_val2014_000000206859.jpg,1,COCO
hold,COCO_val2014_000000391642.jpg,1,COCO
hold,COCO_val2014_000000570714.jpg,1,COCO
hold,COCO_val2014_000000203747.jpg,1,COCO
hold,COCO_val2014_000000501875.jpg,1,COCO
hold,COCO_val2014_000000043850.jpg,1,COCO
hold,COCO_val2014_000000453166.jpg,1,COCO
hold,COCO_val2014_000000504621.jpg,1,COCO
hold,COCO_val2014_000000401484.jpg,1,COCO
hold,COCO_val2014_000000201637.jpg,1,COCO
hold,COCO_val2014_000000248752.jpg,1,COCO
hold,COCO_val2014_000000541351.jpg,1,COCO
hold,COCO_val2014_000000289229.jpg,1,COCO
hold,COCO_val2014_000000530383.jpg,1,COCO
hold,COCO_val2014_000000074457.jpg,1,COCO
hold,COCO_val2014_000000080429.jpg,1,COCO
hold,COCO_val2014_000000122239.jpg,1,COCO
hold,COCO_val2014_000000094174.jpg,1,COCO
hold,COCO_val2014_000000484312.jpg,1,COCO
hold,COCO_val2014_000000153994.jpg,1,COCO
hold,COCO_val2014_000000521071.jpg,1,COCO
hold,COCO_val2014_000000380057.jpg,1,COCO
hold,COCO_val2014_000000339823.jpg,1,COCO
mount,COCO_val2014_000000023201.jpg,4,COCO
mount,COCO_train2014_000000378872.jpg,1,COCO
mount,COCO_train2014_000000530284.jpg,1,COCO
mount,COCO_val2014_000000457230.jpg,3,COCO
mount,COCO_train2014_000000473549.jpg,1,COCO
mount,COCO_train2014_000000517579.jpg,5,COCO
mount,COCO_val2014_000000040711.jpg,5,COCO
mount,COCO_val2014_000000180383.jpg,1,COCO
mount,COCO_val2014_000000084936.jpg,1,COCO
mount,COCO_train2014_000000160542.jpg,1,COCO
mount,COCO_train2014_000000360723.jpg,1,COCO
mount,COCO_train2014_000000491255.jpg,4,COCO
mount,COCO_train2014_000000269462.jpg,3,COCO
mount,COCO_train2014_000000501710.jpg,4,COCO
mount,COCO_val2014_000000322029.jpg,5,COCO
mount,COCO_train2014_000000429892.jpg,1,COCO
mount,COCO_train2014_000000502116.jpg,5,COCO
mount,COCO_val2014_000000214737.jpg,1,COCO
mount,COCO_train2014_000000442785.jpg,1,COCO
mount,COCO_train2014_000000072793.jpg,4,COCO
throw,COCO_val2014_000000452964.jpg,1,COCO
throw,COCO_val2014_000000563849.jpg,1,COCO
throw,COCO_val2014_000000524638.jpg,1,COCO
throw,COCO_val2014_000000278867.jpg,1,COCO
throw,COCO_val2014_000000444913.jpg,1,COCO
throw,COCO_val2014_000000358019.jpg,1,COCO
throw,COCO_val2014_000000204049.jpg,1,COCO
throw,COCO_val2014_000000261061.jpg,1,COCO
throw,COCO_val2014_000000538858.jpg,1,COCO
throw,COCO_val2014_000000390147.jpg,1,COCO
throw,COCO_val2014_000000305206.jpg,1,COCO
throw,COCO_val2014_000000232460.jpg,1,COCO
throw,COCO_val2014_000000442746.jpg,1,COCO
throw,COCO_val2014_000000037988.jpg,1,COCO
throw,COCO_val2014_000000202843.jpg,1,COCO
throw,COCO_val2014_000000472509.jpg,1,COCO
throw,COCO_val2014_000000249836.jpg,1,COCO
throw,COCO_val2014_000000359727.jpg,1,COCO
throw,COCO_val2014_000000197492.jpg,1,COCO
throw,COCO_val2014_000000552188.jpg,1,COCO
throw,COCO_val2014_000000269058.jpg,1,COCO
throw,COCO_val2014_000000357529.jpg,1,COCO
throw,COCO_val2014_000000264572.jpg,1,COCO
throw,COCO_val2014_000000397352.jpg,1,COCO
throw,COCO_val2014_000000031106.jpg,1,COCO
throw,COCO_val2014_000000526257.jpg,1,COCO
throw,COCO_val2014_000000153797.jpg,1,COCO
throw,COCO_val2014_000000173598.jpg,1,COCO
throw,COCO_val2014_000000507551.jpg,1,COCO
throw,COCO_val2014_000000401028.jpg,1,COCO
throw,COCO_val2014_000000169648.jpg,1,COCO
throw,COCO_val2014_000000109503.jpg,1,COCO
throw,COCO_val2014_000000273684.jpg,1,COCO
throw,COCO_val2014_000000277642.jpg,1,COCO
throw,COCO_val2014_000000569758.jpg,1,COCO
throw,COCO_val2014_000000078638.jpg,1,COCO
throw,COCO_val2014_000000529670.jpg,1,COCO
throw,COCO_val2014_000000020001.jpg,1,COCO
throw,COCO_val2014_000000026512.jpg,1,COCO
throw,COCO_val2014_000000056669.jpg,1,COCO
throw,COCO_val2014_000000209925.jpg,1,COCO
throw,COCO_val2014_000000261036.jpg,1,COCO
throw,COCO_val2014_000000416311.jpg,1,COCO
throw,COCO_val2014_000000321647.jpg,1,COCO
throw,COCO_val2014_000000046331.jpg,1,COCO
throw,COCO_val2014_000000379120.jpg,1,COCO
throw,COCO_val2014_000000253757.jpg,1,COCO
throw,COCO_val2014_000000303320.jpg,1,COCO
throw,COCO_val2014_000000209898.jpg,1,COCO
throw,COCO_val2014_000000332096.jpg,1,COCO
bounce,COCO_val2014_000000443313.jpg,1,COCO
bounce,COCO_val2014_000000047686.jpg,1,COCO
bounce,COCO_train2014_000000524027.jpg,1,COCO
bounce,COCO_val2014_000000146640.jpg,1,COCO
bounce,COCO_train2014_000000534513.jpg,1,COCO
bounce,COCO_train2014_000000206044.jpg,1,COCO
bounce,COCO_train2014_000000185634.jpg,1,COCO
bounce,COCO_train2014_000000064071.jpg,1,COCO
bounce,COCO_train2014_000000342469.jpg,1,COCO
sniff,COCO_train2014_000000120524.jpg,1,COCO
sniff,COCO_train2014_000000029538.jpg,1,COCO
sniff,COCO_train2014_000000203511.jpg,1,COCO
sniff,COCO_train2014_000000024861.jpg,1,COCO
sniff,COCO_val2014_000000406665.jpg,1,COCO
sniff,COCO_val2014_000000499672.jpg,1,COCO
sniff,COCO_train2014_000000392827.jpg,1,COCO
sniff,COCO_train2014_000000103737.jpg,1,COCO
sniff,COCO_val2014_000000127556.jpg,1,COCO
sniff,COCO_train2014_000000566886.jpg,1,COCO
fly,COCO_val2014_000000427232.jpg,1,COCO
fly,COCO_val2014_000000447553.jpg,1,COCO
fly,COCO_val2014_000000228197.jpg,1,COCO
fly,COCO_val2014_000000483311.jpg,1,COCO
fly,COCO_val2014_000000135566.jpg,1,COCO
fly,COCO_val2014_000000021905.jpg,1,COCO
fly,COCO_val2014_000000195863.jpg,1,COCO
fly,COCO_val2014_000000551910.jpg,1,COCO
fly,COCO_val2014_000000139781.jpg,1,COCO
fly,COCO_val2014_000000223569.jpg,1,COCO
fly,COCO_val2014_000000446209.jpg,1,COCO
fly,COCO_val2014_000000033979.jpg,1,COCO
fly,COCO_val2014_000000345822.jpg,1,COCO
fly,COCO_val2014_000000005513.jpg,1,COCO
fly,COCO_val2014_000000004551.jpg,1,COCO
fly,COCO_val2014_000000561923.jpg,1,COCO
fly,COCO_val2014_000000166340.jpg,1,COCO
fly,COCO_val2014_000000284749.jpg,1,COCO
fly,COCO_val2014_000000570688.jpg,1,COCO
fly,COCO_val2014_000000027778.jpg,1,COCO
fly,COCO_val2014_000000413522.jpg,1,COCO
fly,COCO_val2014_000000200451.jpg,1,COCO
fly,COCO_val2014_000000323668.jpg,1,COCO
fly,COCO_val2014_000000092678.jpg,1,COCO
fly,COCO_val2014_000000399626.jpg,1,COCO
fly,COCO_val2014_000000243946.jpg,1,COCO
fly,COCO_val2014_000000359020.jpg,1,COCO
fly,COCO_val2014_000000408757.jpg,1,COCO
fly,COCO_val2014_000000236909.jpg,1,COCO
fly,COCO_val2014_000000452899.jpg,1,COCO
fly,COCO_val2014_000000032364.jpg,1,COCO
fly,COCO_val2014_000000106470.jpg,1,COCO
fly,COCO_val2014_000000150872.jpg,1,COCO
fly,COCO_val2014_000000458953.jpg,1,COCO
fly,COCO_val2014_000000436605.jpg,1,COCO
fly,COCO_val2014_000000113977.jpg,1,COCO
fly,COCO_val2014_000000393710.jpg,1,COCO
fly,COCO_val2014_000000137120.jpg,1,COCO
fly,COCO_val2014_000000464858.jpg,1,COCO
fly,COCO_val2014_000000279677.jpg,1,COCO
fly,COCO_val2014_000000157651.jpg,1,COCO
fly,COCO_val2014_000000206800.jpg,1,COCO
fly,COCO_val2014_000000188411.jpg,1,COCO
fly,COCO_val2014_000000375786.jpg,1,COCO
fly,COCO_val2014_000000043795.jpg,1,COCO
fly,COCO_val2014_000000362469.jpg,1,COCO
fly,COCO_val2014_000000126107.jpg,1,COCO
fly,COCO_val2014_000000234766.jpg,1,COCO
fly,COCO_val2014_000000428064.jpg,1,COCO
fly,COCO_val2014_000000558834.jpg,1,COCO
serve,COCO_val2014_000000210857.jpg,7,COCO
serve,COCO_val2014_000000301011.jpg,7,COCO
serve,COCO_val2014_000000424960.jpg,7,COCO
serve,COCO_val2014_000000346089.jpg,4,COCO
serve,COCO_train2014_000000004587.jpg,4,COCO
serve,COCO_train2014_000000445249.jpg,7,COCO
serve,COCO_val2014_000000014773.jpg,4,COCO
serve,COCO_train2014_000000039467.jpg,7,COCO
serve,COCO_val2014_000000018224.jpg,7,COCO
serve,COCO_train2014_000000309311.jpg,7,COCO
serve,COCO_train2014_000000029114.jpg,4,COCO
serve,COCO_train2014_000000274949.jpg,7,COCO
serve,COCO_train2014_000000539596.jpg,4,COCO
serve,COCO_val2014_000000410650.jpg,7,COCO
serve,COCO_train2014_000000076978.jpg,4,COCO
serve,COCO_train2014_000000069809.jpg,4,COCO
serve,COCO_train2014_000000405435.jpg,7,COCO
serve,COCO_train2014_000000354185.jpg,7,COCO
serve,COCO_val2014_000000079139.jpg,7,COCO
serve,COCO_val2014_000000501982.jpg,7,COCO
serve,COCO_train2014_000000292730.jpg,4,COCO
serve,COCO_val2014_000000353889.jpg,7,COCO
serve,COCO_train2014_000000194941.jpg,7,COCO
serve,COCO_train2014_000000310875.jpg,7,COCO
serve,COCO_train2014_000000158821.jpg,7,COCO
serve,COCO_val2014_000000485027.jpg,7,COCO
serve,COCO_train2014_000000313066.jpg,4,COCO
serve,COCO_train2014_000000079513.jpg,7,COCO
serve,COCO_train2014_000000246918.jpg,7,COCO
serve,COCO_train2014_000000377760.jpg,7,COCO
serve,COCO_val2014_000000478766.jpg,4,COCO
serve,COCO_train2014_000000009993.jpg,4,COCO
serve,COCO_train2014_000000174375.jpg,7,COCO
serve,COCO_val2014_000000477010.jpg,7,COCO
serve,COCO_train2014_000000295082.jpg,7,COCO
serve,COCO_train2014_000000125597.jpg,4,COCO
serve,COCO_val2014_000000350171.jpg,7,COCO
serve,COCO_val2014_000000382207.jpg,4,COCO
serve,COCO_train2014_000000025755.jpg,7,COCO
serve,COCO_train2014_000000312329.jpg,4,COCO
serve,COCO_train2014_000000425622.jpg,7,COCO
serve,COCO_train2014_000000143811.jpg,7,COCO
serve,COCO_train2014_000000516782.jpg,7,COCO
serve,COCO_train2014_000000219674.jpg,7,COCO
serve,COCO_val2014_000000207239.jpg,7,COCO
serve,COCO_val2014_000000562381.jpg,7,COCO
serve,COCO_train2014_000000014938.jpg,7,COCO
serve,COCO_val2014_000000498638.jpg,7,COCO
serve,COCO_val2014_000000147667.jpg,7,COCO
serve,COCO_train2014_000000023480.jpg,7,COCO
serve,COCO_train2014_000000256664.jpg,4,COCO
serve,COCO_val2014_000000116208.jpg,4,COCO
serve,COCO_val2014_000000461883.jpg,7,COCO
serve,COCO_val2014_000000246014.jpg,7,COCO
serve,COCO_train2014_000000339798.jpg,7,COCO
serve,COCO_train2014_000000053913.jpg,7,COCO
serve,COCO_train2014_000000002560.jpg,7,COCO
serve,COCO_val2014_000000251395.jpg,7,COCO
serve,COCO_train2014_000000581018.jpg,7,COCO
serve,COCO_val2014_000000497281.jpg,7,COCO
serve,COCO_train2014_000000173948.jpg,7,COCO
serve,COCO_val2014_000000030067.jpg,7,COCO
serve,COCO_train2014_000000185862.jpg,4,COCO
serve,COCO_train2014_000000240944.jpg,7,COCO
serve,COCO_train2014_000000370162.jpg,4,COCO
serve,COCO_val2014_000000285844.jpg,7,COCO
serve,COCO_train2014_000000092914.jpg,4,COCO
serve,COCO_train2014_000000093860.jpg,7,COCO
serve,COCO_train2014_000000305103.jpg,7,COCO
serve,COCO_train2014_000000082381.jpg,7,COCO
serve,COCO_train2014_000000300057.jpg,7,COCO
serve,COCO_val2014_000000454495.jpg,7,COCO
serve,COCO_val2014_000000467752.jpg,7,COCO
serve,COCO_val2014_000000083172.jpg,7,COCO
serve,COCO_train2014_000000355398.jpg,7,COCO
serve,COCO_train2014_000000178207.jpg,7,COCO
serve,COCO_train2014_000000315339.jpg,7,COCO
serve,COCO_val2014_000000103122.jpg,7,COCO
serve,COCO_train2014_000000365782.jpg,4,COCO
serve,COCO_train2014_000000409165.jpg,7,COCO
serve,COCO_train2014_000000475731.jpg,7,COCO
serve,COCO_val2014_000000419503.jpg,4,COCO
serve,COCO_val2014_000000269121.jpg,7,COCO
serve,COCO_train2014_000000321346.jpg,7,COCO
serve,COCO_val2014_000000434806.jpg,7,COCO
serve,COCO_train2014_000000521204.jpg,7,COCO
serve,COCO_train2014_000000329592.jpg,7,COCO
serve,COCO_train2014_000000543769.jpg,7,COCO
serve,COCO_train2014_000000257993.jpg,4,COCO
serve,COCO_val2014_000000228722.jpg,4,COCO
serve,COCO_val2014_000000430518.jpg,7,COCO
serve,COCO_train2014_000000447037.jpg,4,COCO
serve,COCO_train2014_000000300990.jpg,7,COCO
serve,COCO_val2014_000000127270.jpg,7,COCO
serve,COCO_train2014_000000225372.jpg,7,COCO
serve,COCO_train2014_000000407441.jpg,7,COCO
serve,COCO_train2014_000000415150.jpg,4,COCO
serve,COCO_train2014_000000034475.jpg,4,COCO
serve,COCO_train2014_000000317090.jpg,7,COCO
serve,COCO_train2014_000000469248.jpg,4,COCO
slice,COCO_val2014_000000277674.jpg,1,COCO
slice,COCO_train2014_000000423720.jpg,1,COCO
slice,COCO_val2014_000000246436.jpg,1,COCO
slice,COCO_val2014_000000006189.jpg,1,COCO
slice,COCO_train2014_000000281176.jpg,1,COCO
wash,COCO_val2014_000000242365.jpg,1,COCO
wash,COCO_train2014_000000407470.jpg,1,COCO
wash,COCO_val2014_000000452784.jpg,1,COCO
wash,COCO_train2014_000000334098.jpg,1,COCO
wash,COCO_train2014_000000002083.jpg,1,COCO
wash,COCO_val2014_000000381991.jpg,1,COCO
wash,COCO_train2014_000000074356.jpg,1,COCO
wash,COCO_train2014_000000153880.jpg,1,COCO
wash,COCO_train2014_000000446014.jpg,1,COCO
wash,COCO_train2014_000000532748.jpg,1,COCO
wash,COCO_train2014_000000494706.jpg,1,COCO
wash,COCO_train2014_000000142390.jpg,1,COCO
wash,COCO_val2014_000000167781.jpg,1,COCO
wash,COCO_train2014_000000386850.jpg,1,COCO
wash,COCO_train2014_000000141330.jpg,1,COCO
wash,COCO_train2014_000000550617.jpg,1,COCO
wash,COCO_val2014_000000007149.jpg,1,COCO
light,COCO_train2014_000000432161.jpg,2,COCO
light,COCO_val2014_000000209935.jpg,1,COCO
light,COCO_val2014_000000164105.jpg,1,COCO
light,COCO_train2014_000000053351.jpg,2,COCO
light,COCO_train2014_000000359156.jpg,1,COCO
light,COCO_val2014_000000134386.jpg,1,COCO
light,COCO_val2014_000000449279.jpg,1,COCO
light,COCO_train2014_000000357059.jpg,1,COCO
light,COCO_train2014_000000287494.jpg,1,COCO
light,COCO_val2014_000000027578.jpg,2,COCO
light,COCO_train2014_000000046385.jpg,2,COCO
light,COCO_val2014_000000230646.jpg,1,COCO
light,COCO_val2014_000000300023.jpg,1,COCO
light,COCO_train2014_000000207959.jpg,1,COCO
light,COCO_val2014_000000308964.jpg,1,COCO
light,COCO_train2014_000000455300.jpg,1,COCO
light,COCO_train2014_000000284732.jpg,1,COCO
light,COCO_train2014_000000540790.jpg,6,COCO
light,COCO_train2014_000000523196.jpg,1,COCO
light,COCO_val2014_000000066297.jpg,1,COCO
light,COCO_train2014_000000061372.jpg,2,COCO
light,COCO_train2014_000000066754.jpg,1,COCO
light,COCO_val2014_000000391722.jpg,2,COCO
light,COCO_train2014_000000557355.jpg,1,COCO
light,COCO_val2014_000000098514.jpg,1,COCO
light,COCO_val2014_000000313246.jpg,1,COCO
light,COCO_train2014_000000411748.jpg,1,COCO
light,COCO_train2014_000000171339.jpg,1,COCO
light,COCO_train2014_000000000901.jpg,1,COCO
light,COCO_train2014_000000221448.jpg,1,COCO
light,COCO_train2014_000000228881.jpg,1,COCO
light,COCO_train2014_000000006465.jpg,2,COCO
light,COCO_val2014_000000163473.jpg,1,COCO
light,COCO_val2014_000000278172.jpg,1,COCO
light,COCO_train2014_000000174462.jpg,1,COCO
light,COCO_val2014_000000192809.jpg,2,COCO
light,COCO_val2014_000000040779.jpg,1,COCO
light,COCO_val2014_000000028671.jpg,2,COCO
ride,COCO_val2014_000000342013.jpg,3,COCO
ride,COCO_val2014_000000223751.jpg,3,COCO
ride,COCO_val2014_000000145750.jpg,3,COCO
ride,COCO_val2014_000000214363.jpg,1,COCO
ride,COCO_val2014_000000465973.jpg,1,COCO
ride,COCO_val2014_000000003694.jpg,1,COCO
ride,COCO_val2014_000000344862.jpg,1,COCO
ride,COCO_val2014_000000517249.jpg,1,COCO
ride,COCO_val2014_000000121673.jpg,3,COCO
ride,COCO_val2014_000000400456.jpg,1,COCO
ride,COCO_val2014_000000290170.jpg,1,COCO
ride,COCO_val2014_000000144333.jpg,1,COCO
ride,COCO_val2014_000000453216.jpg,1,COCO
ride,COCO_val2014_000000511777.jpg,1,COCO
ride,COCO_val2014_000000404263.jpg,1,COCO
ride,COCO_val2014_000000196565.jpg,3,COCO
ride,COCO_val2014_000000520572.jpg,1,COCO
ride,COCO_val2014_000000544272.jpg,1,COCO
ride,COCO_val2014_000000431570.jpg,1,COCO
ride,COCO_val2014_000000524431.jpg,1,COCO
ride,COCO_val2014_000000233815.jpg,1,COCO
ride,COCO_val2014_000000003103.jpg,1,COCO
ride,COCO_val2014_000000474934.jpg,1,COCO
ride,COCO_val2014_000000067551.jpg,1,COCO
ride,COCO_val2014_000000148526.jpg,1,COCO
ride,COCO_val2014_000000225494.jpg,1,COCO
ride,COCO_val2014_000000555299.jpg,1,COCO
ride,COCO_val2014_000000077345.jpg,1,COCO
ride,COCO_val2014_000000578993.jpg,3,COCO
ride,COCO_val2014_000000482539.jpg,3,COCO
ride,COCO_val2014_000000239130.jpg,1,COCO
ride,COCO_val2014_000000432421.jpg,1,COCO
ride,COCO_val2014_000000050943.jpg,3,COCO
ride,COCO_val2014_000000071385.jpg,3,COCO
ride,COCO_val2014_000000120682.jpg,1,COCO
ride,COCO_val2014_000000372633.jpg,3,COCO
ride,COCO_val2014_000000111409.jpg,1,COCO
ride,COCO_val2014_000000429726.jpg,1,COCO
ride,COCO_val2014_000000134198.jpg,1,COCO
ride,COCO_val2014_000000230819.jpg,3,COCO
ride,COCO_val2014_000000577640.jpg,1,COCO
ride,COCO_val2014_000000577880.jpg,3,COCO
ride,COCO_val2014_000000007333.jpg,1,COCO
ride,COCO_val2014_000000103571.jpg,1,COCO
ride,COCO_val2014_000000281008.jpg,3,COCO
ride,COCO_val2014_000000449039.jpg,1,COCO
ride,COCO_val2014_000000091402.jpg,3,COCO
ride,COCO_val2014_000000306061.jpg,1,COCO
ride,COCO_val2014_000000433714.jpg,1,COCO
ride,COCO_val2014_000000276215.jpg,1,COCO
gather,COCO_val2014_000000537132.jpg,2,COCO
gather,COCO_train2014_000000391739.jpg,2,COCO
gather,COCO_val2014_000000431092.jpg,2,COCO
gather,COCO_val2014_000000071737.jpg,2,COCO
gather,COCO_train2014_000000329054.jpg,2,COCO
gather,COCO_train2014_000000545891.jpg,2,COCO
gather,COCO_train2014_000000127832.jpg,2,COCO
gather,COCO_train2014_000000016629.jpg,2,COCO
gather,COCO_train2014_000000208055.jpg,2,COCO
gather,COCO_train2014_000000168259.jpg,2,COCO
gather,COCO_train2014_000000463851.jpg,2,COCO
gather,COCO_train2014_000000498918.jpg,2,COCO
gather,COCO_train2014_000000541832.jpg,2,COCO
gather,COCO_train2014_000000259088.jpg,2,COCO
gather,COCO_train2014_000000131374.jpg,2,COCO
gather,COCO_train2014_000000367614.jpg,2,COCO
gather,COCO_train2014_000000401054.jpg,2,COCO
gather,COCO_val2014_000000329323.jpg,2,COCO
gather,COCO_val2014_000000195645.jpg,2,COCO
gather,COCO_val2014_000000077181.jpg,2,COCO
gather,COCO_val2014_000000544432.jpg,2,COCO
gather,COCO_train2014_000000223831.jpg,2,COCO
gather,COCO_train2014_000000254682.jpg,2,COCO
gather,COCO_val2014_000000415828.jpg,2,COCO
gather,COCO_val2014_000000250953.jpg,2,COCO
gather,COCO_val2014_000000208623.jpg,2,COCO
gather,COCO_train2014_000000567305.jpg,2,COCO
gather,COCO_train2014_000000142824.jpg,2,COCO
gather,COCO_train2014_000000492851.jpg,2,COCO
gather,COCO_train2014_000000313097.jpg,2,COCO
gather,COCO_train2014_000000044500.jpg,2,COCO
gather,COCO_train2014_000000310865.jpg,2,COCO
gather,COCO_train2014_000000286382.jpg,2,COCO
gather,COCO_val2014_000000423892.jpg,2,COCO
gather,COCO_train2014_000000178625.jpg,2,COCO
gather,COCO_train2014_000000135676.jpg,2,COCO
gather,COCO_val2014_000000299553.jpg,2,COCO
gather,COCO_train2014_000000057753.jpg,2,COCO
gather,COCO_train2014_000000109838.jpg,2,COCO
gather,COCO_train2014_000000295257.jpg,2,COCO
gather,COCO_train2014_000000063043.jpg,2,COCO
gather,COCO_train2014_000000312074.jpg,2,COCO
gather,COCO_val2014_000000165760.jpg,2,COCO
gather,COCO_train2014_000000014203.jpg,2,COCO
gather,COCO_val2014_000000472376.jpg,2,COCO
gather,COCO_train2014_000000287201.jpg,2,COCO
gather,COCO_train2014_000000145809.jpg,2,COCO
gather,COCO_train2014_000000398535.jpg,2,COCO
gather,COCO_train2014_000000122818.jpg,2,COCO
gather,COCO_val2014_000000568883.jpg,2,COCO
gather,COCO_val2014_000000384981.jpg,2,COCO
gather,COCO_train2014_000000217938.jpg,2,COCO
gather,COCO_train2014_000000175946.jpg,2,COCO
gather,COCO_train2014_000000470004.jpg,2,COCO
gather,COCO_val2014_000000367275.jpg,2,COCO
gather,COCO_train2014_000000377594.jpg,2,COCO
gather,COCO_train2014_000000518823.jpg,2,COCO
gather,COCO_val2014_000000298051.jpg,2,COCO
gather,COCO_train2014_000000096223.jpg,2,COCO
gather,COCO_train2014_000000194911.jpg,2,COCO
gather,COCO_val2014_000000398222.jpg,2,COCO
gather,COCO_val2014_000000005599.jpg,2,COCO
gather,COCO_train2014_000000200138.jpg,2,COCO
gather,COCO_val2014_000000027441.jpg,2,COCO
gather,COCO_val2014_000000310121.jpg,2,COCO
gather,COCO_val2014_000000117201.jpg,2,COCO
gather,COCO_val2014_000000465601.jpg,2,COCO
gather,COCO_val2014_000000196085.jpg,2,COCO
gather,COCO_train2014_000000141941.jpg,2,COCO
gather,COCO_train2014_000000382655.jpg,2,COCO
gather,COCO_val2014_000000509037.jpg,2,COCO
gather,COCO_train2014_000000327209.jpg,2,COCO
gather,COCO_val2014_000000375450.jpg,2,COCO
gather,COCO_val2014_000000328283.jpg,2,COCO
cover,COCO_val2014_000000159969.jpg,1,COCO
cover,COCO_train2014_000000104953.jpg,3,COCO
cover,COCO_val2014_000000248445.jpg,1,COCO
cover,COCO_val2014_000000518937.jpg,1,COCO
cover,COCO_val2014_000000094405.jpg,1,COCO
cover,COCO_train2014_000000032339.jpg,1,COCO
cover,COCO_train2014_000000377119.jpg,3,COCO
cover,COCO_train2014_000000246985.jpg,1,COCO
cover,COCO_train2014_000000401842.jpg,3,COCO
cover,COCO_train2014_000000373923.jpg,1,COCO
cover,COCO_train2014_000000361850.jpg,1,COCO
